Time[s], 通道 0, 通道 1, 通道 2, 通道 3
0.00185790, 1, 0, 0, 0
0.00185800, 0, 0, 0, 0
0.00185809, 1, 0, 0, 0
0.00185818, 0, 0, 0, 0
0.00185827, 1, 0, 0, 0
0.00185836, 0, 0, 0, 0
0.00185846, 1, 0, 0, 0
0.00185855, 0, 0, 0, 0
0.00185856, 0, 1, 0, 0
0.00185864, 1, 1, 0, 0
0.00185874, 0, 0, 0, 0
0.00185883, 1, 0, 0, 0
0.00185892, 0, 0, 0, 0
0.00185893, 0, 1, 0, 0
0.00185901, 1, 1, 0, 0
0.00185911, 0, 0, 0, 0
0.00185920, 1, 0, 0, 0
0.00185929, 0, 0, 0, 0
0.00185939, 1, 0, 0, 0
0.00185948, 0, 0, 0, 0
0.00185957, 1, 0, 0, 0
0.00185966, 0, 0, 0, 0
0.00185976, 1, 0, 0, 0
0.00185985, 0, 0, 0, 0
0.00185994, 1, 0, 0, 0
0.00186003, 0, 0, 0, 0
0.00186013, 1, 0, 0, 0
0.00186022, 0, 0, 0, 0
0.00186031, 1, 0, 0, 0
0.00186040, 0, 0, 0, 0
0.00186050, 1, 0, 0, 0
0.00186059, 0, 0, 0, 0
0.00186068, 1, 0, 0, 0
0.00186077, 0, 0, 0, 0
0.00186087, 1, 0, 0, 0
0.00186096, 0, 0, 0, 0
0.00186105, 1, 0, 0, 0
0.00186114, 0, 0, 0, 0
0.00186124, 1, 0, 0, 0
0.00186133, 0, 0, 0, 0
0.00186142, 1, 0, 0, 0
0.00186151, 0, 0, 0, 0
0.00186152, 0, 1, 0, 0
0.00186161, 1, 1, 0, 0
0.00186170, 0, 0, 0, 0
0.00186179, 1, 0, 0, 0
0.00186189, 0, 1, 0, 0
0.00186198, 1, 1, 0, 0
0.00186207, 0, 0, 0, 0
0.00186216, 1, 0, 0, 0
0.00186225, 0, 0, 0, 0
0.00186235, 1, 0, 0, 0
0.00186244, 0, 0, 0, 0
0.00186253, 1, 0, 0, 0
0.00186263, 0, 0, 0, 0
0.00186272, 1, 0, 0, 0
0.00186281, 0, 0, 0, 0
0.00186290, 1, 0, 0, 0
0.00186300, 0, 0, 0, 0
0.00186309, 1, 0, 0, 0
0.00186318, 0, 0, 0, 0
0.00186327, 1, 0, 0, 0
0.00186337, 0, 0, 0, 0
0.00186346, 1, 0, 0, 0
0.00186355, 0, 0, 0, 0
0.00186364, 1, 0, 0, 0
0.00186374, 0, 0, 0, 0
0.00186383, 1, 0, 0, 0
0.00186392, 0, 0, 0, 0
0.00186401, 1, 0, 0, 0
0.00186411, 0, 0, 0, 0
0.00186420, 1, 0, 0, 0
0.00186429, 0, 0, 0, 0
0.00186439, 1, 0, 0, 0
0.00186448, 0, 0, 0, 0
0.00186449, 0, 1, 0, 0
0.00186457, 1, 1, 0, 0
0.00186466, 0, 0, 0, 0
0.00186476, 1, 0, 0, 0
0.00186485, 0, 1, 0, 0
0.00186494, 1, 1, 0, 0
0.00186503, 0, 0, 0, 0
0.00186513, 1, 0, 0, 0
0.00186522, 0, 0, 0, 0
0.00186531, 1, 0, 0, 0
0.00186540, 0, 0, 0, 0
0.00186550, 1, 0, 0, 0
0.00186559, 0, 0, 0, 0
0.00186568, 1, 0, 0, 0
0.00186577, 0, 0, 0, 0
0.00186587, 1, 0, 0, 0
0.00186596, 0, 0, 0, 0
0.00186605, 1, 0, 0, 0
0.00186614, 0, 0, 0, 0
0.00186624, 1, 0, 0, 0
0.00186633, 0, 0, 0, 0
0.00186642, 1, 0, 0, 0
0.00186651, 0, 0, 0, 0
0.00186661, 1, 0, 0, 0
0.00186670, 0, 0, 0, 0
0.00186679, 1, 0, 0, 0
0.00186688, 0, 0, 0, 0
0.00186698, 1, 0, 0, 0
0.00186707, 0, 0, 0, 0
0.00186716, 1, 0, 0, 0
0.00186726, 0, 0, 0, 0
0.00186735, 1, 0, 0, 0
0.00186744, 0, 0, 0, 0
0.00186745, 0, 1, 0, 0
0.00186753, 1, 1, 0, 0
0.00186762, 1, 0, 0, 0
0.00186763, 0, 0, 0, 0
0.00186772, 1, 0, 0, 0
0.00186781, 0, 0, 0, 0
0.00186782, 0, 1, 0, 0
0.00186790, 1, 1, 0, 0
0.00186800, 0, 0, 0, 0
0.00186809, 1, 0, 0, 0
0.00186818, 0, 0, 0, 0
0.00186827, 1, 0, 0, 0
0.00186837, 0, 0, 0, 0
0.00186846, 1, 0, 0, 0
0.00186855, 0, 0, 0, 0
0.00186865, 1, 0, 0, 0
0.00186874, 0, 0, 0, 0
0.00186883, 1, 0, 0, 0
0.00186892, 0, 0, 0, 0
0.00186901, 1, 0, 0, 0
0.00186911, 0, 0, 0, 0
0.00186920, 1, 0, 0, 0
0.00186929, 0, 0, 0, 0
0.00186939, 1, 0, 0, 0
0.00186948, 0, 0, 0, 0
0.00186957, 1, 0, 0, 0
0.00186966, 0, 0, 0, 0
0.00186976, 1, 0, 0, 0
0.00186985, 0, 0, 0, 0
0.00186994, 1, 0, 0, 0
0.00187003, 0, 0, 0, 0
0.00187013, 1, 0, 0, 0
0.00187022, 0, 0, 0, 0
0.00187031, 1, 0, 0, 0
0.00187040, 0, 0, 0, 0
0.00187041, 0, 1, 0, 0
0.00187050, 1, 1, 0, 0
0.00187059, 0, 0, 0, 0
0.00187068, 1, 0, 0, 0
0.00187077, 0, 0, 0, 0
0.00187078, 0, 1, 0, 0
0.00187087, 1, 1, 0, 0
0.00187096, 0, 0, 0, 0
0.00187105, 1, 0, 0, 0
0.00187114, 0, 0, 0, 0
0.00187124, 1, 0, 0, 0
0.00187133, 0, 0, 0, 0
0.00187142, 1, 0, 0, 0
0.00187151, 0, 0, 0, 0
0.00187161, 1, 0, 0, 0
0.00187170, 0, 0, 0, 0
0.00187179, 1, 0, 0, 0
0.00187188, 0, 0, 0, 0
0.00187198, 1, 0, 0, 0
0.00187207, 0, 0, 0, 0
0.00187216, 1, 0, 0, 0
0.00187225, 0, 0, 0, 0
0.00187235, 1, 0, 0, 0
0.00187244, 0, 0, 0, 0
0.00187253, 1, 0, 0, 0
0.00187263, 0, 0, 0, 0
0.00187272, 1, 0, 0, 0
0.00187281, 0, 0, 0, 0
0.00187290, 1, 0, 0, 0
0.00187300, 0, 0, 0, 0
0.00187309, 1, 0, 0, 0
0.00187318, 0, 0, 0, 0
0.00187327, 1, 0, 0, 0
0.00187337, 0, 1, 0, 0
0.00187346, 1, 1, 0, 0
0.00187355, 0, 0, 0, 0
0.00187364, 1, 0, 0, 0
0.00187374, 0, 1, 0, 0
0.00187383, 1, 1, 0, 0
0.00187392, 0, 0, 0, 0
0.00187401, 1, 0, 0, 0
0.00187411, 0, 0, 0, 0
0.00187420, 1, 0, 0, 0
0.00187429, 0, 0, 0, 0
0.00187439, 1, 0, 0, 0
0.00187448, 0, 0, 0, 0
0.00187457, 1, 0, 0, 0
0.00187466, 0, 0, 0, 0
0.00187476, 1, 0, 0, 0
0.00187485, 0, 0, 0, 0
