Time[s], 通道 0, 通道 1, 通道 2, 通道 3
0.00080752, 1, 1, 0, 0
0.00080761, 0, 0, 0, 0
0.00080771, 1, 0, 0, 0
0.00080780, 0, 0, 0, 0
0.00080789, 1, 0, 0, 0
0.00080798, 0, 0, 0, 0
0.00080808, 1, 0, 0, 0
0.00080817, 0, 0, 0, 0
0.00080826, 1, 0, 0, 0
0.00080835, 0, 0, 0, 0
0.00080845, 1, 0, 0, 0
0.00080854, 0, 0, 0, 0
0.00080863, 1, 0, 0, 0
0.00080872, 0, 0, 0, 0
0.00080882, 1, 0, 0, 0
0.00080891, 0, 0, 0, 0
0.00080900, 1, 0, 0, 0
0.00080909, 0, 0, 0, 0
0.00080919, 1, 0, 0, 0
0.00080928, 0, 0, 0, 0
0.00080929, 0, 1, 0, 0
0.00080937, 1, 1, 0, 0
0.00080946, 0, 1, 0, 0
0.00080956, 1, 1, 0, 0
0.00080965, 0, 1, 0, 0
0.00080974, 1, 1, 0, 0
0.00080984, 0, 1, 0, 0
0.00080993, 1, 1, 0, 0
0.00081002, 0, 1, 0, 0
0.00081011, 1, 1, 0, 0
0.00081021, 0, 1, 0, 0
0.00081030, 1, 1, 0, 0
0.00081039, 0, 1, 0, 0
0.00081048, 1, 1, 0, 0
0.00081058, 0, 1, 0, 0
0.00081067, 1, 1, 0, 0
0.00081076, 0, 1, 0, 0
0.00081086, 1, 1, 0, 0
0.00081095, 0, 0, 0, 0
0.00081104, 1, 0, 0, 0
0.00081113, 0, 0, 0, 0
0.00081123, 1, 0, 0, 0
0.00081132, 0, 0, 0, 0
0.00081141, 1, 0, 0, 0
0.00081150, 0, 1, 0, 0
0.00081160, 1, 1, 0, 0
0.00081169, 0, 0, 0, 0
0.00081178, 1, 0, 0, 0
0.00081187, 0, 1, 0, 0
0.00081197, 1, 1, 0, 0
0.00081206, 0, 1, 0, 0
0.00081215, 1, 1, 0, 0
0.00081224, 0, 1, 0, 0
0.00081234, 1, 1, 0, 0
0.00081243, 0, 0, 0, 0
0.00081252, 1, 0, 0, 0
0.00081261, 0, 1, 0, 0
0.00081271, 1, 1, 0, 0
0.00081280, 0, 1, 0, 0
0.00081289, 1, 1, 0, 0
0.00081298, 0, 1, 0, 0
0.00081308, 1, 1, 0, 0
0.00081317, 0, 0, 0, 0
0.00081326, 1, 0, 0, 0
0.00081335, 0, 1, 0, 0
0.00081345, 1, 1, 0, 0
0.00081354, 0, 0, 0, 0
0.00081363, 1, 0, 0, 0
0.00081372, 0, 0, 0, 0
0.00081382, 1, 0, 0, 0
0.00081391, 0, 0, 0, 0
0.00081400, 1, 0, 0, 0
0.00081409, 0, 0, 0, 0
0.00081419, 1, 0, 0, 0
0.00081428, 0, 0, 0, 0
0.00081437, 1, 0, 0, 0
0.00081446, 0, 0, 0, 0
0.00081447, 0, 1, 0, 0
0.00081456, 1, 1, 0, 0
0.00081465, 0, 0, 0, 0
0.00081475, 1, 0, 0, 0
0.00081484, 0, 1, 0, 0
0.00081493, 1, 1, 0, 0
0.00081502, 0, 1, 0, 0
0.00081511, 1, 1, 0, 0
0.00081521, 0, 1, 0, 0
0.00081530, 1, 1, 0, 0
0.00081539, 0, 0, 0, 0
0.00081549, 1, 0, 0, 0
0.00081558, 0, 1, 0, 0
0.00081567, 1, 1, 0, 0
0.00081576, 0, 1, 0, 0
0.00081586, 1, 1, 0, 0
0.00081595, 0, 1, 0, 0
0.00081604, 1, 1, 0, 0
0.00081613, 0, 1, 0, 0
0.00081614, 0, 0, 0, 0
0.00081623, 1, 0, 0, 0
0.00081632, 0, 1, 0, 0
0.00081641, 1, 1, 0, 0
0.00081650, 0, 1, 0, 0
0.00081651, 0, 0, 0, 0
0.00081660, 1, 0, 0, 0
0.00081669, 0, 0, 0, 0
0.00081678, 1, 0, 0, 0
0.00081687, 0, 0, 0, 0
0.00081697, 1, 0, 0, 0
0.00081706, 0, 0, 0, 0
0.00081715, 1, 0, 0, 0
0.00081724, 0, 0, 0, 0
0.00081734, 1, 0, 0, 0
0.00081743, 0, 1, 0, 0
0.00081752, 1, 1, 0, 0
0.00081761, 0, 0, 0, 0
0.00081771, 1, 0, 0, 0
0.00081780, 0, 1, 0, 0
0.00081789, 1, 1, 0, 0
0.00081798, 0, 1, 0, 0
0.00081808, 1, 1, 0, 0
0.00081817, 0, 1, 0, 0
0.00081826, 1, 1, 0, 0
0.00081835, 0, 1, 0, 0
0.00081836, 0, 0, 0, 0
0.00081845, 1, 0, 0, 0
0.00081854, 0, 1, 0, 0
0.00081863, 1, 1, 0, 0
0.00081872, 0, 1, 0, 0
0.00081882, 1, 1, 0, 0
0.00081891, 0, 1, 0, 0
0.00081900, 1, 1, 0, 0
0.00081909, 0, 1, 0, 0
0.00081910, 0, 0, 0, 0
0.00081919, 1, 0, 0, 0
0.00081928, 0, 1, 0, 0
0.00081937, 1, 1, 0, 0
0.00081946, 0, 1, 0, 0
0.00081947, 0, 0, 0, 0
0.00081956, 1, 0, 0, 0
0.00081965, 0, 0, 0, 0
0.00081975, 1, 0, 0, 0
0.00081984, 0, 0, 0, 0
0.00081993, 1, 0, 0, 0
0.00082002, 0, 0, 0, 0
0.00082011, 1, 0, 0, 0
0.00082021, 0, 0, 0, 0
0.00082030, 1, 0, 0, 0
0.00082039, 0, 0, 0, 0
0.00082040, 0, 1, 0, 0
0.00082048, 1, 1, 0, 0
0.00082058, 0, 0, 0, 0
0.00082067, 1, 0, 0, 0
0.00082076, 0, 1, 0, 0
0.00082086, 1, 1, 0, 0
0.00082095, 0, 1, 0, 0
0.00082104, 1, 1, 0, 0
0.00082113, 0, 1, 0, 0
0.00082123, 1, 1, 0, 0
0.00082132, 0, 0, 0, 0
0.00082141, 1, 0, 0, 0
0.00082150, 0, 1, 0, 0
0.00082160, 1, 1, 0, 0
0.00082169, 0, 1, 0, 0
0.00082178, 1, 1, 0, 0
0.00082187, 0, 1, 0, 0
0.00082197, 1, 1, 0, 0
0.00082206, 0, 0, 0, 0
0.00082215, 1, 0, 0, 0
0.00082224, 0, 1, 0, 0
0.00082234, 1, 1, 0, 0
0.00082243, 0, 0, 0, 0
0.00082252, 1, 0, 0, 0
0.00082261, 0, 0, 0, 0
0.00082271, 1, 0, 0, 0
0.00082280, 0, 0, 0, 0
0.00082289, 1, 0, 0, 0
0.00082298, 0, 0, 0, 0
0.00082308, 1, 0, 0, 0
0.00082317, 0, 0, 0, 0
0.00082326, 1, 0, 0, 0
0.00082335, 0, 0, 0, 0
0.00082336, 0, 1, 0, 0
0.00082345, 1, 1, 0, 0
0.00082354, 0, 0, 0, 0
0.00082363, 1, 0, 0, 0
0.00082372, 0, 0, 0, 0
0.00082373, 0, 1, 0, 0
0.00082382, 1, 1, 0, 0
0.00082391, 0, 1, 0, 0
0.00082400, 1, 1, 0, 0
0.00082410, 0, 1, 0, 0
0.00082419, 1, 1, 0, 0
0.00082428, 0, 0, 0, 0
0.00082437, 1, 0, 0, 0
0.00082446, 0, 1, 0, 0
0.00082456, 1, 1, 0, 0
0.00082465, 0, 1, 0, 0
0.00082474, 1, 1, 0, 0
0.00082484, 0, 1, 0, 0
0.00082493, 1, 1, 0, 0
0.00082502, 0, 1, 0, 0
0.00082503, 0, 0, 0, 0
0.00082511, 1, 0, 0, 0
0.00082521, 0, 1, 0, 0
0.00082530, 1, 1, 0, 0
0.00082539, 0, 1, 0, 0
0.00082540, 0, 0, 0, 0
0.00082549, 1, 0, 0, 0
0.00082558, 0, 0, 0, 0
0.00082567, 1, 0, 0, 0
0.00082576, 0, 0, 0, 0
0.00082586, 1, 0, 0, 0
0.00082595, 0, 0, 0, 0
0.00082604, 1, 0, 0, 0
0.00082613, 0, 0, 0, 0
0.00082623, 1, 0, 0, 0
0.00082632, 0, 1, 0, 0
0.00082641, 1, 1, 0, 0
0.00082650, 0, 0, 0, 0
0.00082660, 1, 0, 0, 0
0.00082669, 0, 1, 0, 0
0.00082678, 1, 1, 0, 0
0.00082687, 0, 1, 0, 0
0.00082697, 1, 1, 0, 0
0.00082706, 0, 1, 0, 0
0.00082715, 1, 1, 0, 0
0.00082724, 0, 1, 0, 0
0.00082725, 0, 0, 0, 0
0.00082734, 1, 0, 0, 0
0.00082743, 0, 1, 0, 0
0.00082752, 1, 1, 0, 0
0.00082761, 0, 1, 0, 0
0.00082771, 1, 1, 0, 0
0.00082780, 0, 1, 0, 0
0.00082789, 1, 1, 0, 0
0.00082798, 0, 1, 0, 0
0.00082799, 0, 0, 0, 0
0.00082808, 1, 0, 0, 0
0.00082817, 0, 1, 0, 0
0.00082826, 1, 1, 0, 0
0.00082835, 0, 1, 0, 0
0.00082836, 0, 0, 0, 0
0.00082845, 1, 0, 0, 0
0.00082854, 0, 0, 0, 0
0.00082863, 1, 0, 0, 0
0.00082872, 0, 0, 0, 0
0.00082882, 1, 0, 0, 0
0.00082891, 0, 0, 0, 0
0.00082900, 1, 0, 0, 0
0.00082909, 0, 0, 0, 0
0.00082919, 1, 0, 0, 0
0.00082928, 0, 0, 0, 0
0.00082929, 0, 1, 0, 0
0.00082937, 1, 1, 0, 0
0.00082946, 0, 0, 0, 0
0.00082956, 1, 0, 0, 0
0.00082965, 0, 0, 0, 0
0.00082966, 0, 1, 0, 0
0.00082974, 1, 1, 0, 0
0.00082984, 0, 1, 0, 0
0.00082993, 1, 1, 0, 0
0.00083002, 0, 1, 0, 0
0.00083011, 1, 1, 0, 0
0.00083021, 0, 0, 0, 0
0.00083030, 1, 0, 0, 0
0.00083039, 0, 1, 0, 0
0.00083049, 1, 1, 0, 0
0.00083058, 0, 1, 0, 0
0.00083067, 1, 1, 0, 0
0.00083076, 0, 1, 0, 0
0.00083086, 1, 1, 0, 0
0.00083095, 0, 0, 0, 0
0.00083104, 1, 0, 0, 0
0.00083113, 0, 1, 0, 0
0.00083123, 1, 1, 0, 0
0.00083132, 0, 0, 0, 0
0.00083141, 1, 0, 0, 0
0.00083150, 0, 0, 0, 0
0.00083160, 1, 0, 0, 0
0.00083169, 0, 0, 0, 0
0.00083178, 1, 0, 0, 0
0.00083187, 0, 0, 0, 0
0.00083197, 1, 0, 0, 0
0.00083206, 0, 0, 0, 0
0.00083215, 1, 0, 0, 0
0.00083224, 0, 0, 0, 0
0.00083225, 0, 1, 0, 0
0.00083234, 1, 1, 0, 0
0.00083243, 0, 0, 0, 0
0.00083252, 1, 0, 0, 0
0.00083261, 0, 0, 0, 0
0.00083262, 0, 1, 0, 0
0.00083271, 1, 1, 0, 0
0.00083280, 0, 1, 0, 0
0.00083289, 1, 1, 0, 0
0.00083298, 0, 1, 0, 0
0.00083308, 1, 1, 0, 0
0.00083317, 0, 0, 0, 0
0.00083326, 1, 0, 0, 0
0.00083335, 0, 0, 0, 0
0.00083336, 0, 1, 0, 0
0.00083345, 1, 1, 0, 0
0.00083354, 0, 1, 0, 0
0.00083363, 1, 1, 0, 0
0.00083372, 0, 1, 0, 0
0.00083382, 1, 1, 0, 0
0.00083391, 0, 0, 0, 0
0.00083400, 1, 0, 0, 0
0.00083409, 0, 0, 0, 0
0.00083410, 0, 1, 0, 0
0.00083419, 1, 1, 0, 0
0.00083428, 0, 0, 0, 0
0.00083437, 1, 0, 0, 0
0.00083446, 0, 0, 0, 0
0.00083456, 1, 0, 0, 0
0.00083465, 0, 0, 0, 0
0.00083475, 1, 0, 0, 0
0.00083484, 0, 0, 0, 0
0.00083493, 1, 0, 0, 0
0.00083502, 0, 0, 0, 0
0.00083511, 1, 0, 0, 0
0.00083521, 0, 1, 0, 0
0.00083530, 1, 1, 0, 0
0.00083539, 0, 0, 0, 0
0.00083549, 1, 0, 0, 0
0.00083558, 0, 1, 0, 0
0.00083567, 1, 1, 0, 0
0.00083576, 0, 1, 0, 0
0.00083586, 1, 1, 0, 0
0.00083595, 0, 1, 0, 0
0.00083604, 1, 1, 0, 0
0.00083613, 0, 0, 0, 0
0.00083623, 1, 0, 0, 0
0.00083632, 0, 1, 0, 0
0.00083641, 1, 1, 0, 0
0.00083650, 0, 1, 0, 0
0.00083660, 1, 1, 0, 0
0.00083669, 0, 1, 0, 0
0.00083678, 1, 1, 0, 0
0.00083687, 0, 1, 0, 0
0.00083688, 0, 0, 0, 0
0.00083697, 1, 0, 0, 0
0.00083706, 0, 1, 0, 0
0.00083715, 1, 1, 0, 0
0.00083724, 0, 1, 0, 0
0.00083725, 0, 0, 0, 0
0.00083734, 1, 0, 0, 0
0.00083743, 0, 0, 0, 0
0.00083752, 1, 0, 0, 0
0.00083761, 0, 0, 0, 0
0.00083771, 1, 0, 0, 0
0.00083780, 0, 0, 0, 0
0.00083789, 1, 0, 0, 0
0.00083798, 0, 0, 0, 0
0.00083808, 1, 0, 0, 0
0.00083817, 0, 1, 0, 0
0.00083826, 1, 1, 0, 0
0.00083835, 0, 0, 0, 0
0.00083845, 1, 0, 0, 0
0.00083854, 0, 1, 0, 0
0.00083863, 1, 1, 0, 0
0.00083872, 0, 1, 0, 0
0.00083882, 1, 1, 0, 0
0.00083891, 0, 1, 0, 0
0.00083900, 1, 1, 0, 0
0.00083910, 0, 0, 0, 0
0.00083919, 1, 0, 0, 0
0.00083928, 0, 1, 0, 0
0.00083937, 1, 1, 0, 0
0.00083946, 0, 1, 0, 0
0.00083956, 1, 1, 0, 0
0.00083965, 0, 1, 0, 0
0.00083974, 1, 1, 0, 0
0.00083984, 0, 0, 0, 0
0.00083993, 1, 0, 0, 0
0.00084002, 0, 1, 0, 0
0.00084011, 1, 1, 0, 0
0.00084021, 0, 0, 0, 0
0.00084030, 1, 0, 0, 0
0.00084039, 0, 0, 0, 0
0.00084049, 1, 0, 0, 0
0.00084058, 0, 0, 0, 0
0.00084067, 1, 0, 0, 0
0.00084076, 0, 0, 0, 0
0.00084086, 1, 0, 0, 0
0.00084095, 0, 0, 0, 0
0.00084104, 1, 0, 0, 0
0.00084113, 0, 0, 0, 0
0.00084114, 0, 1, 0, 0
0.00084123, 1, 1, 0, 0
0.00084132, 0, 0, 0, 0
0.00084141, 1, 0, 0, 0
0.00084150, 0, 0, 0, 0
0.00084151, 0, 1, 0, 0
0.00084160, 1, 1, 0, 0
0.00084169, 0, 1, 0, 0
0.00084178, 1, 1, 0, 0
0.00084187, 0, 1, 0, 0
0.00084197, 1, 1, 0, 0
0.00084206, 0, 0, 0, 0
0.00084215, 1, 0, 0, 0
0.00084224, 0, 1, 0, 0
0.00084234, 1, 1, 0, 0
0.00084243, 0, 1, 0, 0
0.00084252, 1, 1, 0, 0
0.00084261, 0, 1, 0, 0
0.00084271, 1, 1, 0, 0
0.00084280, 0, 0, 0, 0
0.00084289, 1, 0, 0, 0
0.00084298, 0, 1, 0, 0
0.00084308, 1, 1, 0, 0
0.00084317, 0, 0, 0, 0
0.00084326, 1, 0, 0, 0
0.00084335, 0, 0, 0, 0
0.00084345, 1, 0, 0, 0
0.00084354, 0, 0, 0, 0
0.00084363, 1, 0, 0, 0
0.00084372, 0, 0, 0, 0
0.00084382, 1, 0, 0, 0
0.00084391, 0, 0, 0, 0
0.00084400, 1, 0, 0, 0
0.00084410, 0, 1, 0, 0
0.00084419, 1, 1, 0, 0
0.00084428, 0, 0, 0, 0
0.00084437, 1, 0, 0, 0
0.00084446, 0, 0, 0, 0
0.00084447, 0, 1, 0, 0
0.00084456, 1, 1, 0, 0
0.00084465, 0, 1, 0, 0
0.00084474, 1, 1, 0, 0
0.00084484, 0, 1, 0, 0
0.00084493, 1, 1, 0, 0
0.00084502, 0, 0, 0, 0
0.00084511, 1, 0, 0, 0
0.00084521, 0, 1, 0, 0
0.00084530, 1, 1, 0, 0
0.00084539, 0, 1, 0, 0
0.00084549, 1, 1, 0, 0
0.00084558, 0, 1, 0, 0
0.00084567, 1, 1, 0, 0
0.00084576, 0, 0, 0, 0
0.00084586, 1, 0, 0, 0
0.00084595, 0, 1, 0, 0
0.00084604, 1, 1, 0, 0
0.00084613, 0, 1, 0, 0
0.00084614, 0, 0, 0, 0
0.00084623, 1, 0, 0, 0
0.00084632, 0, 0, 0, 0
0.00084641, 1, 0, 0, 0
0.00084650, 0, 0, 0, 0
0.00084660, 1, 0, 0, 0
0.00084669, 0, 0, 0, 0
0.00084678, 1, 0, 0, 0
0.00084687, 0, 0, 0, 0
0.00084697, 1, 0, 0, 0
0.00084706, 0, 1, 0, 0
0.00084715, 1, 1, 0, 0
0.00084724, 0, 0, 0, 0
0.00084734, 1, 0, 0, 0
0.00084743, 0, 1, 0, 0
0.00084752, 1, 1, 0, 0
0.00084761, 0, 1, 0, 0
0.00084771, 1, 1, 0, 0
0.00084780, 0, 1, 0, 0
0.00084789, 1, 1, 0, 0
0.00084798, 0, 1, 0, 0
0.00084799, 0, 0, 0, 0
0.00084808, 1, 0, 0, 0
0.00084817, 0, 1, 0, 0
0.00084826, 1, 1, 0, 0
0.00084835, 0, 1, 0, 0
0.00084845, 1, 1, 0, 0
0.00084854, 0, 1, 0, 0
0.00084863, 1, 1, 0, 0
0.00084872, 0, 1, 0, 0
0.00084873, 0, 0, 0, 0
0.00084882, 1, 0, 0, 0
0.00084891, 0, 1, 0, 0
0.00084900, 1, 1, 0, 0
0.00084909, 0, 1, 0, 0
0.00084910, 0, 0, 0, 0
0.00084919, 1, 0, 0, 0
0.00084928, 0, 0, 0, 0
0.00084937, 1, 0, 0, 0
0.00084946, 0, 0, 0, 0
0.00084956, 1, 0, 0, 0
0.00084965, 0, 0, 0, 0
0.00084975, 1, 0, 0, 0
0.00084984, 0, 0, 0, 0
0.00084993, 1, 0, 0, 0
0.00085002, 0, 0, 0, 0
0.00085003, 0, 1, 0, 0
0.00085011, 1, 1, 0, 0
0.00085021, 0, 0, 0, 0
0.00085030, 1, 0, 0, 0
0.00085039, 0, 0, 0, 0
0.00085040, 0, 1, 0, 0
0.00085048, 1, 1, 0, 0
0.00085058, 0, 1, 0, 0
0.00085067, 1, 1, 0, 0
0.00085076, 0, 1, 0, 0
0.00085086, 1, 1, 0, 0
0.00085095, 0, 0, 0, 0
0.00085104, 1, 0, 0, 0
0.00085113, 0, 1, 0, 0
0.00085123, 1, 1, 0, 0
0.00085132, 0, 1, 0, 0
0.00085141, 1, 1, 0, 0
0.00085150, 0, 1, 0, 0
0.00085160, 1, 1, 0, 0
0.00085169, 0, 0, 0, 0
0.00085178, 1, 0, 0, 0
0.00085187, 0, 1, 0, 0
0.00085197, 1, 1, 0, 0
0.00085206, 0, 0, 0, 0
0.00085215, 1, 0, 0, 0
0.00085224, 0, 0, 0, 0
0.00085234, 1, 0, 0, 0
0.00085243, 0, 0, 0, 0
0.00085252, 1, 0, 0, 0
0.00085261, 0, 0, 0, 0
0.00085271, 1, 0, 0, 0
0.00085280, 0, 0, 0, 0
0.00085289, 1, 0, 0, 0
0.00085298, 0, 0, 0, 0
0.00085299, 0, 1, 0, 0
0.00085308, 1, 1, 0, 0
0.00085317, 0, 0, 0, 0
0.00085326, 1, 0, 0, 0
0.00085335, 0, 0, 0, 0
0.00085336, 0, 1, 0, 0
0.00085345, 1, 1, 0, 0
0.00085354, 0, 1, 0, 0
0.00085363, 1, 1, 0, 0
0.00085372, 0, 1, 0, 0
0.00085382, 1, 1, 0, 0
0.00085391, 0, 0, 0, 0
0.00085400, 1, 0, 0, 0
0.00085410, 0, 1, 0, 0
0.00085419, 1, 1, 0, 0
0.00085428, 0, 1, 0, 0
0.00085437, 1, 1, 0, 0
0.00085446, 0, 1, 0, 0
0.00085456, 1, 1, 0, 0
0.00085465, 0, 1, 0, 0
0.00085466, 0, 0, 0, 0
0.00085475, 1, 0, 0, 0
0.00085484, 0, 1, 0, 0
0.00085493, 1, 1, 0, 0
0.00085502, 0, 1, 0, 0
0.00085503, 0, 0, 0, 0
0.00085511, 1, 0, 0, 0
0.00085521, 0, 0, 0, 0
0.00085530, 1, 0, 0, 0
0.00085539, 0, 0, 0, 0
0.00085549, 1, 0, 0, 0
0.00085558, 0, 0, 0, 0
0.00085567, 1, 0, 0, 0
0.00085576, 0, 0, 0, 0
0.00085586, 1, 0, 0, 0
0.00085595, 0, 1, 0, 0
0.00085604, 1, 1, 0, 0
0.00085613, 0, 0, 0, 0
0.00085623, 1, 0, 0, 0
0.00085632, 0, 1, 0, 0
0.00085641, 1, 1, 0, 0
0.00085650, 0, 1, 0, 0
0.00085660, 1, 1, 0, 0
0.00085669, 0, 1, 0, 0
0.00085678, 1, 1, 0, 0
0.00085687, 0, 0, 0, 0
0.00085697, 1, 0, 0, 0
0.00085706, 0, 1, 0, 0
0.00085715, 1, 1, 0, 0
0.00085724, 0, 1, 0, 0
0.00085734, 1, 1, 0, 0
0.00085743, 0, 1, 0, 0
0.00085752, 1, 1, 0, 0
0.00085761, 0, 1, 0, 0
0.00085762, 0, 0, 0, 0
0.00085771, 1, 0, 0, 0
0.00085780, 0, 1, 0, 0
0.00085789, 1, 1, 0, 0
0.00085798, 0, 1, 0, 0
0.00085799, 0, 0, 0, 0
0.00085808, 1, 0, 0, 0
0.00085817, 0, 0, 0, 0
0.00085826, 1, 0, 0, 0
0.00085835, 0, 0, 0, 0
0.00085845, 1, 0, 0, 0
0.00085854, 0, 0, 0, 0
0.00085863, 1, 0, 0, 0
0.00085872, 0, 0, 0, 0
0.00085882, 1, 0, 0, 0
0.00085891, 0, 1, 0, 0
0.00085900, 1, 1, 0, 0
0.00085910, 0, 0, 0, 0
0.00085919, 1, 0, 0, 0
0.00085928, 0, 0, 0, 0
0.00085929, 0, 1, 0, 0
0.00085937, 1, 1, 0, 0
0.00085946, 0, 1, 0, 0
0.00085956, 1, 1, 0, 0
0.00085965, 0, 1, 0, 0
0.00085974, 1, 1, 0, 0
0.00085984, 0, 0, 0, 0
0.00085993, 1, 0, 0, 0
0.00086002, 0, 1, 0, 0
0.00086011, 1, 1, 0, 0
0.00086021, 0, 1, 0, 0
0.00086030, 1, 1, 0, 0
0.00086039, 0, 1, 0, 0
0.00086049, 1, 1, 0, 0
0.00086058, 0, 0, 0, 0
0.00086067, 1, 0, 0, 0
0.00086076, 0, 1, 0, 0
0.00086086, 1, 1, 0, 0
0.00086095, 0, 0, 0, 0
0.00086104, 1, 0, 0, 0
0.00086113, 0, 0, 0, 0
0.00086123, 1, 0, 0, 0
0.00086132, 0, 0, 0, 0
0.00086141, 1, 0, 0, 0
0.00086150, 0, 0, 0, 0
0.00086160, 1, 0, 0, 0
0.00086169, 0, 0, 0, 0
0.00086178, 1, 0, 0, 0
0.00086187, 0, 0, 0, 0
0.00086188, 0, 1, 0, 0
0.00086197, 1, 1, 0, 0
0.00086206, 0, 0, 0, 0
0.00086215, 1, 0, 0, 0
0.00086224, 0, 0, 0, 0
0.00086225, 0, 1, 0, 0
0.00086234, 1, 1, 0, 0
0.00086243, 0, 1, 0, 0
0.00086252, 1, 1, 0, 0
0.00086261, 0, 1, 0, 0
0.00086271, 1, 1, 0, 0
0.00086280, 0, 0, 0, 0
0.00086289, 1, 0, 0, 0
0.00086298, 0, 0, 0, 0
0.00086299, 0, 1, 0, 0
0.00086308, 1, 1, 0, 0
0.00086317, 0, 1, 0, 0
0.00086326, 1, 1, 0, 0
0.00086335, 0, 1, 0, 0
0.00086345, 1, 1, 0, 0
0.00086354, 0, 0, 0, 0
0.00086363, 1, 0, 0, 0
0.00086372, 0, 0, 0, 0
0.00086373, 0, 1, 0, 0
0.00086382, 1, 1, 0, 0
0.00086391, 0, 0, 0, 0
0.00086400, 1, 0, 0, 0
0.00086409, 0, 0, 0, 0
0.00086419, 1, 0, 0, 0
0.00086428, 0, 0, 0, 0
0.00086438, 1, 0, 0, 0
0.00086446, 0, 0, 0, 0
0.00086456, 1, 0, 0, 0
0.00086465, 0, 0, 0, 0
0.00086475, 1, 0, 0, 0
0.00086484, 0, 1, 0, 0
0.00086493, 1, 1, 0, 0
0.00086502, 0, 0, 0, 0
0.00086511, 1, 0, 0, 0
0.00086521, 0, 1, 0, 0
0.00086530, 1, 1, 0, 0
0.00086539, 0, 1, 0, 0
0.00086548, 1, 1, 0, 0
0.00086558, 0, 1, 0, 0
0.00086567, 1, 1, 0, 0
0.00086576, 0, 0, 0, 0
0.00086586, 1, 0, 0, 0
0.00086595, 0, 1, 0, 0
0.00086604, 1, 1, 0, 0
0.00086613, 0, 1, 0, 0
0.00086623, 1, 1, 0, 0
0.00086632, 0, 1, 0, 0
0.00086641, 1, 1, 0, 0
0.00086650, 0, 1, 0, 0
0.00086651, 0, 0, 0, 0
0.00086660, 1, 0, 0, 0
0.00086669, 0, 1, 0, 0
0.00086678, 1, 1, 0, 0
0.00086687, 0, 1, 0, 0
0.00086688, 0, 0, 0, 0
0.00086697, 1, 0, 0, 0
0.00086706, 0, 0, 0, 0
0.00086715, 1, 0, 0, 0
0.00086724, 0, 0, 0, 0
0.00086734, 1, 0, 0, 0
0.00086743, 0, 0, 0, 0
0.00086752, 1, 0, 0, 0
0.00086761, 0, 0, 0, 0
0.00086771, 1, 0, 0, 0
0.00086780, 0, 1, 0, 0
0.00086789, 1, 1, 0, 0
0.00086798, 0, 0, 0, 0
0.00086808, 1, 0, 0, 0
0.00086817, 0, 1, 0, 0
0.00086826, 1, 1, 0, 0
0.00086835, 0, 1, 0, 0
0.00086845, 1, 1, 0, 0
